codigo;disciplina;ch;periodo;modulo;estrutura_curricular;Série/Módulo;curso;modalidade;campus;vagas;pré-requisito
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0061 - EDFI - 4ª SERIE 2010.1;02 - 2010.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0021 - EDFI - 4ª SÉRIE 2013.1;02 - 2013.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0021 - EDFI - 4ª SÉRIE 2013.1;02 - 2013.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0021 - EDFI - 4ª SÉRIE 2013.1;02 - 2013.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0021 - EDFI - 4ª SÉRIE 2013.1;02 - 2013.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0033 - EDFI - 4ª SERIE 2012.1;02 - 2012.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0033 - EDFI - 4ª SERIE 2012.1;02 - 2012.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0033 - EDFI - 4ª SERIE 2012.1;02 - 2012.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0033 - EDFI - 4ª SERIE 2012.1;02 - 2012.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0033 - EDFI - 4ª SERIE 2012.1;02 - 2012.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0033 - EDFI - 4ª SERIE 2012.1;02 - 2012.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0021 - EDFI - 4ª SÉRIE 2013.1;02 - 2013.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0021 - EDFI - 4ª SÉRIE 2013.1;02 - 2013.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0041 - EDFI- 4ª SERIE 2011.1;02 - 2011.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0041 - EDFI- 4ª SERIE 2011.1;02 - 2011.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0041 - EDFI- 4ª SERIE 2011.1;02 - 2011.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0041 - EDFI- 4ª SERIE 2011.1;02 - 2011.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0041 - EDFI- 4ª SERIE 2011.1;02 - 2011.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0041 - EDFI- 4ª SERIE 2011.1;02 - 2011.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0061 - EDFI - 4ª SERIE 2010.1;02 - 2010.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0061 - EDFI - 4ª SERIE 2010.1;02 - 2010.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0061 - EDFI - 4ª SERIE 2010.1;02 - 2010.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0061 - EDFI - 4ª SERIE 2010.1;02 - 2010.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0061 - EDFI - 4ª SERIE 2010.1;02 - 2010.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0004 - 4ª SERIE DO CURSO DE EDIFICAÇÕES TÉCNICO INTEGRADO;02 - 2014.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0004 - 4ª SERIE DO CURSO DE EDIFICAÇÕES TÉCNICO INTEGRADO;02 - 2014.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0004 - 4ª SERIE DO CURSO DE EDIFICAÇÕES TÉCNICO INTEGRADO;02 - 2014.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0004 - 4ª SERIE DO CURSO DE EDIFICAÇÕES TÉCNICO INTEGRADO;02 - 2014.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0004 - 4ª SERIE DO CURSO DE EDIFICAÇÕES TÉCNICO INTEGRADO;02 - 2014.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;60;não se aplica
IFAL0051;LINGUA PORTUGUESA 4;40;2022.1;MOD0004 - 4ª SERIE DO CURSO DE EDIFICAÇÕES TÉCNICO INTEGRADO;02 - 2014.1;4;EDIFICACOES;Integrado;CAMPUS PALMEIRA DOS INDIOS;50;não se aplica
AGROINT042;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0009 - AGRO-INT-BAT - SÉRIE 4;01 - 2015.1;4;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
AGROINT042;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0009 - AGRO-INT-BAT - SÉRIE 4;01 - 2015.1;4;AGROINDUSTRIA;Integrado;CAMPUS BATALHA;55;não se aplica
AGRO044;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0004 - AGRO - 4ª SERIE 2011;01 - 2011.1;4;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
AGRO044;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0004 - AGRO - 4ª SERIE 2011;01 - 2011.1;4;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
HOSP044;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0008 - HOSP - 4ª SERIE - 2011;01 - 2011.1;4;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;60;não se aplica
HOSP044;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0008 - HOSP - 4ª SERIE - 2011;01 - 2011.1;4;HOSPEDAGEM;Integrado;CAMPUS MARAGOGI;60;não se aplica
AEC050;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0004 - AEC - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROECOLOGIA;Integrado;CAMPUS MURICI;30;não se aplica
AEC050;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0004 - AEC - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROECOLOGIA;Integrado;CAMPUS MURICI;30;não se aplica
AEC043;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0008 - AEC - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROECOLOGIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
AEC043;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0008 - AEC - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROECOLOGIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
AGRO-INT-043;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0007 - AGRO-INT - 4ª SÉRIE;01 - 2012.1;4;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
AGRO-INT-043;LÍNGUA PORTUGUESA 4;40;2022.1;MOD0007 - AGRO-INT - 4ª SÉRIE;01 - 2012.1;4;AGROPECUARIA;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
PROINF024;LÍNGUA PORTUGUESA 4;80;2022.2;MOD0151 - INFO_PROEJA_4ª FASE_ 2007.1;06 - 2007.1;4;QUALIFICACAO EM INFORMATICA;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
PROAL021;LÍNGUA PORTUGUESA 4;80;2022.2;MOD0155 - ALIMENTOS_PROEJA_4ª FASE_2006.1;08 - 2006.1;4;QUALIFICACAO EM PROCESSAMENTO DE ALIMENTOS;Integrado/EJA/FIC;CAMPUS SATUBA;50;não se aplica
MURALILIPO1;LINGUA PORTUGUESA I;48;2022.2;MOD0019 - ALIMENTOS - INTEGRADO - 1º MÓDULO - 2022.2;01 - 2022.2;1;ALIMENTOS;Integrado/EJA;CAMPUS MURICI;40;não se aplica
MD_HOSP088;LÍNGUA PORTUGUESA I;60;2022.1;MOD0038 - MD_HOSPEDAGEM_PROEJA_1º MOD_2018;02 - 2018.1;1;HOSPEDAGEM;Integrado/EJA;CAMPUS MARECHAL DEODORO;100;não se aplica
MD_HOSP089;LÍNGUA PORTUGUESA II;60;2022.2;MOD0039 - MD_HOSPEDAGEM_PROEJA_2º MOD_2018;02 - 2018.1;2;HOSPEDAGEM;Integrado/EJA;CAMPUS MARECHAL DEODORO;100;não se aplica
AIN029;LÍNGUA PORTUGUESA III;120;2022.1;MOD0007 - AIN - 3ª SÉRIE - 2011;01 - 2011.1;3;AGROINDUSTRIA;Integrado;CAMPUS MURICI;40;não se aplica
AIN029;LÍNGUA PORTUGUESA III;120;2022.1;MOD0007 - AIN - 3ª SÉRIE - 2011;01 - 2011.1;3;AGROINDUSTRIA;Integrado;CAMPUS MURICI;40;não se aplica
LIPO-ELE-4;LÍNGUA PORTUGUESA IV;40;2022.1;048 - 4 - ARA - INTEGRADO EM ELETROELETRÔNICA - PERIODO 4;048 - 2010.2;4;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
LIPO-ELE-4;LÍNGUA PORTUGUESA IV;40;2022.1;048 - 4 - ARA - INTEGRADO EM ELETROELETRÔNICA - PERIODO 4;048 - 2010.2;4;ELETROELETRONICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
LIPO-INFO-4;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0506 - ARA - INTEGRADO EM INFORMÁTICA - 4º ANO - 2016.1;050 - 2016.1;4;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
LIPO-INFO-4;LÍNGUA PORTUGUESA IV;40;2022.1;049 - 4 - ARA - INTEGRADO EM INFORMÁTICA - 4º ANO - 2010.2;049 - 2010.2;4;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
LIPO-INFO-4;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0506 - ARA - INTEGRADO EM INFORMÁTICA - 4º ANO - 2016.1;050 - 2016.1;4;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
LIPO-INFO-4;LÍNGUA PORTUGUESA IV;40;2022.1;049 - 4 - ARA - INTEGRADO EM INFORMÁTICA - 4º ANO - 2010.2;049 - 2010.2;4;INFORMATICA;Integrado;CAMPUS ARAPIRACA;50;não se aplica
AIN042;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0008 - AIN - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROINDUSTRIA;Integrado;CAMPUS MURICI;40;não se aplica
AIN042;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0008 - AIN - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROINDUSTRIA;Integrado;CAMPUS MURICI;40;não se aplica
AIN042;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0007 - AIN - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
AIN042;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0007 - AIN - 4ª SÉRIE - 2011;01 - 2011.1;4;AGROINDUSTRIA;Integrado;CAMPUS PIRANHAS;50;não se aplica
ADM045;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0018 - ADM_INT_4ª SÉRIE;01 - 2017.1;4;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
ADM045;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0018 - ADM_INT_4ª SÉRIE;01 - 2017.1;4;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
LPPT IV;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0020 - INFORMÁTICA PARA INTERNET - 4ª SÉRIE - 2017.1;01 - 2017.1;4;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
LPPT IV;LÍNGUA PORTUGUESA IV;40;2022.1;MOD0020 - INFORMÁTICA PARA INTERNET - 4ª SÉRIE - 2017.1;01 - 2017.1;4;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
SANADMLIPO1;LÍNGUA POSRTUGUESA;120;2022.1;MOD0026 - ADMINISTRAÇÃO-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
SANADMLIPO1;LÍNGUA POSRTUGUESA;120;2022.1;MOD0026 - ADMINISTRAÇÃO-INTEGRADO-1ªSERIE-2020;02 - 2020.1;1;ADMINISTRACAO;Integrado;CAMPUS SANTANA DO IPANEMA;50;não se aplica
ELET09;LÓGICA DE PROGRAMAÇÃO;40;2022.1;MOD0508 - ELET_SUB_SEMESTRE II_2017.1;01 - 2017.1;2;ELETROELETRONICA;Subsequente;CAMPUS ARAPIRACA;50;não se aplica
ELET09;LÓGICA DE PROGRAMAÇÃO;40;2022.2;MOD0508 - ELET_SUB_SEMESTRE II_2017.1;01 - 2017.1;2;ELETROELETRONICA;Subsequente;CAMPUS ARAPIRACA;50;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.1;MOD0514 - LOG_SUB_SEMESTRE III_2019.1;01 - 2019.1;3;LOGISTICA;Subsequente;CAMPUS ARAPIRACA;50;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.2;MOD0514 - LOG_SUB_SEMESTRE III_2019.1;01 - 2019.1;3;LOGISTICA;Subsequente;CAMPUS ARAPIRACA;50;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.1;MOD0003 - LOGÍSTICA SUBSEQ_MODULO III_2017.1;01 - 2017.1;3;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;50;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.1;MOD0011 - LOGÍSTICA_SUBSEQ_MÓDULO III_2019.1;02 - 2019.1;3;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;50;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.1;MOD0003 - LOGÍSTICA SUBSEQ_MODULO III_2017.1;01 - 2017.1;3;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;50;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.1;MOD0011 - LOGÍSTICA_SUBSEQ_MÓDULO III_2019.1;02 - 2019.1;3;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;50;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.2;MOD0003 - LOGÍSTICA SUBSEQ_MODULO III_2017.1;01 - 2017.1;3;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;40;não se aplica
LOG014;LOGÍSTICA REVERSA;40;2022.2;MOD0011 - LOGÍSTICA_SUBSEQ_MÓDULO III_2019.1;02 - 2019.1;3;LOGISTICA;Subsequente;CAMPUS AVANCADO BENEDITO BENTES;40;não se aplica
MAC66LUBR3;LUBRIFICANTES E LUBRIFICAÇÃO;40;2022.1;MOD0581 - MECÂNICA SUBSEQUENTE 2006.1 - 3º MÓDULO;01 - 2006.1;3;MECANICA ;Subsequente;CAMPUS MACEIO;5;não se aplica
MAC66LUBR3;LUBRIFICANTES E LUBRIFICAÇÃO;40;2022.1;MOD0581 - MECÂNICA SUBSEQUENTE 2006.1 - 3º MÓDULO;01 - 2006.1;3;MECANICA ;Subsequente;CAMPUS MACEIO;50;não se aplica
AGR012;MANEJO AGROECOLÓGICO DE PRAGAS E DOENÇAS;40;2022.1;MOD0002 - AGR - 2º MÓDULO - 2011;01 - 2011.1;2;AGROPECUARIA;Subsequente;CAMPUS SANTANA DO IPANEMA;50;não se aplica
AGROPSUB12;MANEJO AGROECOLÓGICO DE PRAGAS E DOENÇAS;40;2022.1;MOD0094 - AGROP-SUB - MÓDULO II - 2013.1;011 - 2013.1;2;AGROPECUARIA;Subsequente;CAMPUS SATUBA;50;não se aplica
AGROPSUB12;MANEJO AGROECOLÓGICO DE PRAGAS E DOENÇAS;40;2022.2;MOD0094 - AGROP-SUB - MÓDULO II - 2013.1;011 - 2013.1;2;AGROPECUARIA;Subsequente;CAMPUS SATUBA;50;não se aplica
AGROPSUB12;MANEJO AGROECOLÓGICO DE PRAGAS E DOENÇAS;40;2022.2;MOD0094 - AGROP-SUB - MÓDULO II - 2013.1;011 - 2013.1;2;AGROPECUARIA;Subsequente;CAMPUS SATUBA;50;não se aplica
MARAGRMASO2;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
AGRO040;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0003 - AGRO - 3ª SERIE 2011;01 - 2011.1;3;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;30;não se aplica
MARAGRMASO2;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;30;não se aplica
MARAGRMASO2;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;30;não se aplica
MARAGRMASO2;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
AEC039;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0003 - AEC - 3ª SÉRIE - 2011;01 - 2011.1;3;AGROECOLOGIA;Integrado;CAMPUS MURICI;50;não se aplica
AEC039;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0003 - AEC - 3ª SÉRIE - 2011;01 - 2011.1;3;AGROECOLOGIA;Integrado;CAMPUS MURICI;50;não se aplica
MURAGRMASO2;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0015 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGRMASO2;MANEJO AGROECOLÓGICO DO SOLO;80;2022.1;MOD0015 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
PENMAMMSAD2;MANEJO DOS SOLOS E REC. DE ÁREAS DEGRADADAS;80;2022.1;MOD0031 - MEIO_AMBIENTE_INTEGRADO_2ª SÉRIE_2020.1;04 - 2020.1;2;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
PENMAMMSAD2;MANEJO DOS SOLOS E REC. DE ÁREAS DEGRADADAS;80;2022.1;MOD0031 - MEIO_AMBIENTE_INTEGRADO_2ª SÉRIE_2020.1;04 - 2020.1;2;MEIO AMBIENTE;Integrado;CAMPUS PENEDO;50;não se aplica
MARMAMMSAD2;MANEJO DOS SOLOS E RECUPERAÇÃO DE ÁREAS DEGRADADAS;80;2022.1;MOD0056 - MEIO AMBIENTE_INTEGRADO_2ª SÉRIE_2020;05 - 2020.1;2;MEIO AMBIENTE;Integrado;CAMPUS MARECHAL DEODORO;40;não se aplica
MARAGRMAFI2;MANEJO FITOSSANITÁRIO;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MARAGRMAFI2;MANEJO FITOSSANITÁRIO;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;30;não se aplica
AGRO028;MANEJO FITOSSANITÁRIO;120;2022.1;MOD0002 - AGRO - 2ª SERIE 2011;01 - 2011.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;30;não se aplica
MARAGRMAFI2;MANEJO FITOSSANITÁRIO;80;2022.1;MOD0017 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MARAGOGI;60;não se aplica
MURAGRMAFI2;MANEJO FITOSSANITÁRIO;80;2022.1;MOD0015 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MURAGRMAFI2;MANEJO FITOSSANITÁRIO;80;2022.1;MOD0015 - AGROECOLOGIA_INTEGRADO_2ª SÉRIE_2020;02 - 2020.1;2;AGROECOLOGIA;Integrado;CAMPUS MURICI;60;não se aplica
MAC67MAAT4;MANUTENÇÃO AUTÔNOMA;80;2022.1;MOD0566 - QUÍMICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;QUIMICA;Integrado;CAMPUS MACEIO;35;não se aplica
MAC67MAAT4;MANUTENÇÃO AUTÔNOMA;80;2022.1;MOD0570 - QUÍMICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;QUIMICA;Integrado;CAMPUS MACEIO;35;não se aplica
MAC67MAAT4;MANUTENÇÃO AUTÔNOMA;80;2022.1;MOD0566 - QUÍMICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;QUIMICA;Integrado;CAMPUS MACEIO;35;não se aplica
MAC67MAAT4;MANUTENÇÃO AUTÔNOMA;80;2022.1;MOD0566 - QUÍMICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;QUIMICA;Integrado;CAMPUS MACEIO;35;não se aplica
MAC67MAAT4;MANUTENÇÃO AUTÔNOMA;80;2022.1;MOD0570 - QUÍMICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;QUIMICA;Integrado;CAMPUS MACEIO;35;não se aplica
MAC67MAAT4;MANUTENÇÃO AUTÔNOMA;80;2022.1;MOD0570 - QUÍMICA INTEGRADO 2012.1 - 4º ANO;02 - 2012.1;4;QUIMICA;Integrado;CAMPUS MACEIO;35;não se aplica
SMGINIMSCO1;MANUTENÇÃO DE SISTEMAS COMPUTACIONAIS;80;2022.1;MOD0465 - INFORMÁTICA PARA INTERNET_INTEGRADO_1ª SÉRIE_2021;01 - 2021.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
SMGINIMSCO1;MANUTENÇÃO DE SISTEMAS COMPUTACIONAIS;80;2022.1;MOD0465 - INFORMÁTICA PARA INTERNET_INTEGRADO_1ª SÉRIE_2021;01 - 2021.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS SAO MIGUEL DOS CAMPOS;45;não se aplica
VICINIMASC;MANUTENÇÃO DE SISTEMAS COMPUTACIONAIS;80;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINIMASC;MANUTENÇÃO DE SISTEMAS COMPUTACIONAIS;80;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
VICINIMASC;MANUTENÇÃO DE SISTEMAS COMPUTACIONAIS;80;2022.1;MOD0026 - INFORMÁTICA PARA INTERNET-INTEGRADO-1°SÉRIE- 2020;02 - 2020.1;1;INFORMATICA PARA INTERNET;Integrado;CAMPUS VICOSA;50;não se aplica
MAC44MANE4;MANUTENÇÃO ELÉTRICA;80;2022.1;MOD22029 - ELETROTÉCNICA_SUBSEQUENTE_4º MÓDULO_1985;03 - 1985.1;4;ELETROTECNICA ;Subsequente;CAMPUS MACEIO;25;não se aplica
MAC44MANE4;MANUTENÇÃO ELÉTRICA;80;2022.1;MOD0578 - ELETROTÉCNICA SUBSEQUENTE 2012.1 - 4º MÓDULO;01 - 2012.1;4;ELETROTECNICA ;Subsequente;CAMPUS MACEIO;25;não se aplica
MACELTMANE3;MANUTENÇÃO ELÉTRICA;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;40;não se aplica
MACELTMANE3;MANUTENÇÃO ELÉTRICA;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;50;não se aplica
MACELTMANE3;MANUTENÇÃO ELÉTRICA;80;2022.1;MOD22047 - ELETROTÉCNICA_INTEGRADO_3ª SÉRIE_2020.1;042018 - 2020.1;3;ELETROTECNICA;Integrado;CAMPUS MACEIO;40;não se aplica
MAC04MANE4;MANUTENÇÃO ELÉTRICA;80;2022.1;MOD0558 - ELETROTÉCNICA INTEGRADO 2008.1 - 4º ANO;01 - 2008.1;4;ELETROTECNICA;Integrado;CAMPUS MACEIO;40;não se aplica
